17;16
18;13
19;11
42;26
42;24
42;22
42;20
41;18
42;16
42;14
41;12
39;12
37;11
35;12
32;12
30;11
27;12
26;12
24;12
21;12
20;11
18;10
16;10
14;10
12;10
10;10
8;12
8;14
8;15
8;17
8;19
8;21
7;23
8;25
9;27
10;28
12;29
14;30
15;31
17;33
19;35
20;37
22;38
24;39
26;41
29;17
27;17
25;17
23;17
22;18
20;19
18;18
17;19
15;20
13;21
10;21
8;21
8;22
7;24
8;26
9;27
11;29
12;30
14;31
16;32
18;33
18;36
20;38
22;39
24;41
26;41
27;41
29;41
31;41
33;40
35;40
37;40
39;40
40;38
40;36
41;35
41;33
41;31
42;28
10;39
10;39
10;39
11;40
13;38
14;39
16;40
17;39
18;37
19;35
20;33
19;31
20;30
22;28
22;26
23;24
24;22
24;19
26;18
28;16
30;17
32;17
34;17
36;17
37;18
39;18
41;18
41;19
42;19
41;18
39;17
37;17
34;17
32;17
15;41
17;40
19;40
20;39
20;39
21;40
21;41
42;19
41;18
39;17
37;17
35;17
34;16
31;16
29;16
29;14
28;12
26;11
23;10
21;11
19;11
17;10
16;11
14;11
11;11
9;11
7;14
6;16
7;18
7;20
7;21
8;23
8;25
9;27
9;29
9;32
8;34
8;37
9;39
12;41
14;41
15;41
11;42
10;40
8;39
9;39
11;41
13;40
16;39
18;38
20;38
21;39
23;40
25;40
28;41
30;41
32;41
34;41
36;41
38;40
38;39
38;39
39;39
41;39
42;37
42;35
42;34
42;32
42;30
43;28
43;26
42;24
42;22
22;11
20;11
19;13
19;14
17;15
16;18
15;20
12;21
9;21
8;19
7;18
7;19
7;21
7;24
8;26
10;27
11;28
13;29
14;30
16;31
17;32
18;34
17;37
16;39
14;40
11;41
10;40
10;40
11;42
8;39
9;39
12;40
14;39
17;39
18;37
19;37
19;39
21;38
23;39
25;41
27;41
29;42
31;41
33;41
35;41
37;41
38;40
39;39
41;37
41;35
41;33
41;31
40;28
40;27
41;25
40;22
38;22
36;22
33;22
31;22
29;20
29;18
28;16
29;13
31;11
33;11
33;11
33;11
31;11
29;10
27;11
25;11
23;10
22;10
33;41
31;41
29;41
27;43
27;43
27;43
25;43
25;41
25;40
25;38
25;37
25;37
23;38
23;37
22;35
21;34
21;34
22;32
20;32
19;31
19;28
19;26
18;25
19;23
20;20
22;19
23;17
24;15
25;12
23;11
20;10
18;12
16;13
15;13
13;11
12;10
9;10
8;12
7;15
7;17
7;18
7;20
8;22
7;24
8;27
8;29
8;31
6;32
6;34
7;36
15;9
15;9
16;9
18;8
19;10
21;10
23;9
26;10
28;11
29;12
32;11
35;10
37;11
39;12
41;13
42;15
41;18
42;20
41;22
40;22
41;23
41;23
42;23
41;25
40;25
40;25
40;26
40;27
40;27
41;28
41;30
42;32
43;34
42;36
41;37
42;39
40;41
38;42
36;41
34;42
32;42
31;43
29;43
28;42
25;41
23;39
21;38
19;39
17;40
17;42
15;42
13;40
11;41
9;42
8;41
7;41
44;39
44;39
43;39
42;39
40;40
37;41
35;41
32;41
30;39
28;39
25;39
23;38
23;36
22;34
20;34
19;36
18;38
16;40
14;41
11;41
9;42
8;41
7;40
6;37
6;34
6;32
6;30
6;28
6;26
7;25
6;23
7;21
6;19
8;21
10;20
12;20
14;20
15;20
17;20
16;19
15;18
16;15
15;13
14;12
15;10
6;31
6;34
7;36
6;37
6;39
6;41
8;42
10;41
13;41
15;41
11;29
11;29
9;29
8;31
8;33
8;36
9;39
10;40
9;41
8;42
8;42
8;42
9;42
11;41
13;41
15;42
17;41
18;39
19;38
21;38
22;38
24;38
26;39
28;39
30;40
32;40
34;40
36;40
39;41
41;41
43;40
43;38
23;41
25;41
27;41
29;41
31;41
33;40
35;40
37;41
39;41
41;39
42;37
42;35
42;34
41;31
40;29
40;27
41;25
42;23
42;21
42;19
41;16
42;14
41;11
39;11
37;11
35;11
32;11
30;11
28;11
26;11
23;10
21;10
18;11
15;10
13;10
10;10
8;11
7;13
7;15
6;18
6;20
7;23
7;25
7;27
9;28
16;19
18;19
20;19
22;19
21;20
20;22
19;24
18;27
17;28
17;30
17;32
16;34
17;35
17;37
17;39
18;41
20;42
22;41
26;9
28;9
31;8
31;9
33;10
35;10
38;11
41;11
43;13
41;15
40;17
40;19
41;21
41;23
41;24
43;23
43;21
42;20
41;18
42;15
42;13
42;11
41;12
41;14
42;16
42;18
41;21
42;23
42;25
41;27
41;28
41;30
41;32
41;35
41;37
39;39
38;41
36;41
34;42
31;42
29;42
27;42
24;42
22;42
20;42
18;41
16;40
17;41
15;42
14;42
11;42
11;41
10;40
9;38
9;39
9;40
9;40
7;40
6;37
6;34
7;32
8;30
10;29
12;29
11;29
9;31
8;33
7;36
7;38
8;40
8;38
8;36
8;34
8;33
8;31
7;29
7;27
7;24
6;22
6;20
6;18
7;15
7;13
9;12
10;11
13;11
15;10
17;9
19;9
21;8
22;10
24;10
8;36
8;34
7;33
7;31
8;28
8;25
8;24
7;23
7;21
7;19
7;19
7;19
7;19
7;19
6;18
6;16
7;14
8;11
10;11
12;12
15;11
17;12
19;11
21;11
24;10
26;10
27;9
28;9
30;9
32;9
34;10
36;10
39;10
41;11
42;13
42;16
41;18
41;21
41;23
41;25
40;27
41;29
40;30
41;31
41;33
41;35
41;37
42;39
41;40
39;41
37;41
34;41
32;41
30;42
29;43
27;43
25;43
23;42
21;42
19;41
44;39
44;39
44;39
44;39
43;39
42;39
40;39
38;40
36;41
34;41
32;40
30;39
28;39
26;41
24;42
22;42
20;41
17;41
16;41
14;41
13;43
12;42
11;42
11;41
10;41
9;41
7;40
7;38
7;37
